year,gear,region_name,Fish.Age,count,age_count,age_prop,Population
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,6,118,45,0.381355932,Middle Mainstem
2017,Test Fishery,Yukon mainstem,7,118,2,0.016949153,Middle Mainstem
2017,Test Fishery,Yukon mainstem,7,118,2,0.016949153,Middle Mainstem
2017,Test Fishery,Yukon Pelly,4,85,4,0.047058824,Pelly
2017,Test Fishery,Yukon Pelly,4,85,4,0.047058824,Pelly
2017,Test Fishery,Yukon Pelly,4,85,4,0.047058824,Pelly
2017,Test Fishery,Yukon Pelly,4,85,4,0.047058824,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,5,85,45,0.529411765,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Pelly,6,85,36,0.423529412,Pelly
2017,Test Fishery,Yukon Stewart,4,33,1,0.03030303,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,5,33,12,0.363636364,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Stewart,6,33,20,0.606060606,Stewart
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,4,178,9,0.050561798,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,5,178,76,0.426966292,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,6,178,91,0.511235955,Teslin
2017,Test Fishery,Yukon Teslin,7,178,2,0.011235955,Teslin
2017,Test Fishery,Yukon Teslin,7,178,2,0.011235955,Teslin
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,5,37,16,0.432432432,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,6,37,20,0.540540541,Upper Lakes and Mainstem
2017,Test Fishery,Yukon upper,7,37,1,0.027027027,Upper Lakes and Mainstem
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
2017,Test Fishery,Yukon White-Donjek,5,20,12,0.6,White-Donjek
