OID_,SUB_DRAINA,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
2486,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2010-11-16 0:00:00,-10.055566550700000
2487,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2010-11-16 0:00:00,-11.242475051600000
2488,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2010-12-16 0:00:00,-24.549162379300000
2489,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2010-12-16 0:00:00,-26.791570585100001
2490,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2010-12-16 0:00:00,-25.532153696300000
2491,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2010-12-16 0:00:00,-23.915782320200002
2492,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2010-12-16 0:00:00,-20.745591320700001
2493,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2010-12-16 0:00:00,-27.355706461299999
2494,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2010-12-16 0:00:00,-24.393054348700002
2495,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2010-12-16 0:00:00,-25.436992486099999
2496,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-01-16 0:00:00,-20.771689750000000
2497,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-01-16 0:00:00,-23.573370141500000
2498,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-01-16 0:00:00,-21.301137011700000
2499,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-01-16 0:00:00,-19.453504952300001
2500,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-01-16 0:00:00,-16.563425782500001
2501,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-01-16 0:00:00,-24.212374176499999
2502,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-01-16 0:00:00,-19.692933793800002
2503,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-01-16 0:00:00,-20.438761092299998
2504,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-02-15 0:00:00,-19.504976538200001
2505,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-02-15 0:00:00,-22.149506194499999
2506,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-02-15 0:00:00,-20.322348477399999
2507,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-02-15 0:00:00,-19.189866621000000
2508,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-02-15 0:00:00,-16.545360164200002
2509,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-02-15 0:00:00,-22.297911102299999
2510,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-02-15 0:00:00,-18.671264483800002
2511,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-02-15 0:00:00,-19.221353666900001
2512,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-03-16 0:00:00,-15.276609059300000
2513,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-03-16 0:00:00,-18.811703441900001
2514,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-03-16 0:00:00,-17.983628296500001
2515,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-03-16 0:00:00,-15.586634748700000
2516,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-03-16 0:00:00,-14.230063795100000
2517,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-03-16 0:00:00,-15.565030702400000
2518,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-03-16 0:00:00,-15.691394531100000
2519,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-03-16 0:00:00,-16.269693302699999
2520,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-04-16 0:00:00,-1.626967062770000
2521,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-04-16 0:00:00,-5.429670172100000
2522,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-04-16 0:00:00,-4.783999812410000
2523,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-04-16 0:00:00,-2.974566152510000
2524,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-04-16 0:00:00,-2.246600741330000
2525,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-04-16 0:00:00,-2.984471909720000
2526,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-04-16 0:00:00,-2.689796451300000
2527,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-04-16 0:00:00,-2.857157147260000
2528,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-05-16 0:00:00,6.693199114440000
2529,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-05-16 0:00:00,4.902098803100000
2530,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-05-16 0:00:00,4.792663917860000
2531,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-05-16 0:00:00,4.882758440340000
2532,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-05-16 0:00:00,4.684247409860000
2533,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-05-16 0:00:00,7.779342306950000
2534,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-05-16 0:00:00,5.835277781020000
2535,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-05-16 0:00:00,5.988798990230000
2536,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-06-16 0:00:00,10.988199197200000
2537,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-06-16 0:00:00,10.385739521800000
2538,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-06-16 0:00:00,10.229493235900000
2539,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-06-16 0:00:00,9.085063676150000
2540,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-06-16 0:00:00,8.139200188729999
2541,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-06-16 0:00:00,11.553400925400000
2542,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-06-16 0:00:00,9.676930482900000
2543,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-06-16 0:00:00,10.518333331599999
2544,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-07-16 0:00:00,12.369369502200000
2545,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-07-16 0:00:00,11.859233866300000
2546,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-07-16 0:00:00,11.644638577400000
2547,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-07-16 0:00:00,10.644012547399999
2548,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-07-16 0:00:00,10.244556282500000
2549,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-07-16 0:00:00,13.305910890800000
2550,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-07-16 0:00:00,11.566585956600001
2551,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-07-16 0:00:00,12.079774451600001
2552,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-08-16 0:00:00,9.414126812090000
2553,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-08-16 0:00:00,9.019878361920000
2554,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-08-16 0:00:00,8.836988546380001
2555,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-08-16 0:00:00,7.948666517320000
2556,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-08-16 0:00:00,7.078313952030000
2557,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-08-16 0:00:00,10.022850984900000
2558,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-08-16 0:00:00,8.520639721329999
2559,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-08-16 0:00:00,8.977874986340000
2560,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-09-16 0:00:00,5.264250253250000
2561,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-09-16 0:00:00,4.440459173180000
2562,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-09-16 0:00:00,4.441556461570000
2563,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-09-16 0:00:00,4.122433479110000
2564,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-09-16 0:00:00,3.933166146920000
2565,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-09-16 0:00:00,5.782514084330000
2566,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-09-16 0:00:00,4.375308027920000
2567,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-09-16 0:00:00,4.541188962300000
2568,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-10-16 0:00:00,-2.085531311110000
2569,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-10-16 0:00:00,-4.025899522150000
2570,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-10-16 0:00:00,-3.008527169850000
2571,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-10-16 0:00:00,-3.245597500280000
2572,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-10-16 0:00:00,-0.932333623245000
2573,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-10-16 0:00:00,-3.839299189770000
2574,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-10-16 0:00:00,-1.187909803460000
2575,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-10-16 0:00:00,-2.187591460830000
2576,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-11-16 0:00:00,-19.277618341200000
2577,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-11-16 0:00:00,-21.227357282200000
2578,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-11-16 0:00:00,-19.141943968100001
2579,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-11-16 0:00:00,-19.458949996400001
2580,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-11-16 0:00:00,-14.607332735200000
2581,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-11-16 0:00:00,-22.272594913799999
2582,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-11-16 0:00:00,-15.727547060999999
2583,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-11-16 0:00:00,-18.749003846600001
2584,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2011-12-16 0:00:00,-13.508302802999999
2585,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2011-12-16 0:00:00,-15.922293628100000
2586,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2011-12-16 0:00:00,-13.961915265600000
2587,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2011-12-16 0:00:00,-13.012053115700001
2588,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2011-12-16 0:00:00,-8.279291811860000
2589,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2011-12-16 0:00:00,-16.893747507099999
2590,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2011-12-16 0:00:00,-10.699099329399999
2591,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2011-12-16 0:00:00,-12.162501021000001
2592,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-01-16 0:00:00,-26.036121702999999
2593,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-01-16 0:00:00,-26.323318469099998
2594,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-01-16 0:00:00,-23.755095493900001
2595,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-01-16 0:00:00,-25.789272492900000
2596,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-01-16 0:00:00,-18.974613228799999
2597,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-01-16 0:00:00,-30.444316499599999
2598,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-01-16 0:00:00,-21.005946296099999
2599,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-01-16 0:00:00,-24.434106737699999
2600,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-02-15 0:00:00,-11.020492780300000
2601,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-02-15 0:00:00,-13.372123197000001
2602,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-02-15 0:00:00,-12.463397837500001
2603,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-02-15 0:00:00,-11.637960360899999
2604,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-02-15 0:00:00,-8.940384010760001
2605,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-02-15 0:00:00,-13.816235349099999
2606,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-02-15 0:00:00,-11.202776991500000
2607,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-02-15 0:00:00,-11.382406304700000
2608,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-03-16 0:00:00,-12.051501708600000
2609,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-03-16 0:00:00,-15.787663727800000
2610,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-03-16 0:00:00,-14.018271047900001
2611,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-03-16 0:00:00,-13.209834169900001
2612,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-03-16 0:00:00,-9.577013000779999
2613,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-03-16 0:00:00,-15.702226282000000
2614,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-03-16 0:00:00,-10.600224994800000
2615,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-03-16 0:00:00,-12.345730861800000
2616,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-04-16 0:00:00,0.467876140696000
2617,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-04-16 0:00:00,-2.815636559350000
2618,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-04-16 0:00:00,-2.787839260440000
2619,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-04-16 0:00:00,-0.695205024116000
2620,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-04-16 0:00:00,-0.349085738648000
2621,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-04-16 0:00:00,0.641503420941000
2622,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-04-16 0:00:00,-0.757699219487000
2623,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-04-16 0:00:00,-0.936354766206000
2624,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-05-16 0:00:00,4.942449032180000
2625,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-05-16 0:00:00,3.475764853800000
2626,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-05-16 0:00:00,3.366198988220000
2627,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-05-16 0:00:00,3.155695220910000
2628,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-05-16 0:00:00,2.594867619660000
2629,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-05-16 0:00:00,5.506751069100000
2630,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-05-16 0:00:00,3.553633346190000
2631,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-05-16 0:00:00,4.371178155920000
2632,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-06-16 0:00:00,10.960042086300000
2633,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-06-16 0:00:00,11.058144088600001
2634,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-06-16 0:00:00,10.345396535900001
2635,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-06-16 0:00:00,9.146547080780000
2636,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-06-16 0:00:00,7.803785984070000
2637,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-06-16 0:00:00,13.126773602900000
2638,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-06-16 0:00:00,9.193072576630000
2639,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-06-16 0:00:00,10.401687406200001
2640,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-07-16 0:00:00,12.015142442700000
2641,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-07-16 0:00:00,11.566356555400001
2642,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-07-16 0:00:00,11.329174997200001
2643,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-07-16 0:00:00,10.369132829300000
2644,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-07-16 0:00:00,10.049668849300000
2645,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-07-16 0:00:00,12.842857862400001
2646,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-07-16 0:00:00,11.457344061200001
2647,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-07-16 0:00:00,11.829324960699999
2648,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-08-16 0:00:00,10.507557185700000
2649,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-08-16 0:00:00,9.955816614830001
2650,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-08-16 0:00:00,10.049203704200000
2651,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-08-16 0:00:00,9.031227993670001
2652,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-08-16 0:00:00,9.797356954940000
2653,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-08-16 0:00:00,10.886937303300000
2654,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-08-16 0:00:00,10.795996490700000
2655,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-08-16 0:00:00,10.637449452300000
2656,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-09-16 0:00:00,6.263337875870000
2657,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-09-16 0:00:00,4.971245094310000
2658,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-09-16 0:00:00,5.279508437140000
2659,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-09-16 0:00:00,5.020094611640000
2660,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-09-16 0:00:00,4.891312366670000
2661,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-09-16 0:00:00,5.742423107600000
2662,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-09-16 0:00:00,6.001990679700000
2663,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-09-16 0:00:00,6.038018266080000
2664,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-10-16 0:00:00,-6.951514487830000
2665,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-10-16 0:00:00,-9.355497593450000
2666,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-10-16 0:00:00,-8.064718350780000
2667,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-10-16 0:00:00,-7.481234252080000
2668,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-10-16 0:00:00,-4.803105016790000
2669,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-10-16 0:00:00,-8.352415847070001
2670,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-10-16 0:00:00,-5.407883678770000
2671,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-10-16 0:00:00,-7.412427154760000
2672,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-11-16 0:00:00,-21.466922442600001
2673,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-11-16 0:00:00,-23.519689394299998
2674,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-11-16 0:00:00,-20.963804396200000
2675,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-11-16 0:00:00,-21.218972844000000
2676,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-11-16 0:00:00,-16.041437720800001
2677,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-11-16 0:00:00,-25.371702628000001
2678,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-11-16 0:00:00,-17.265761246099999
2679,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-11-16 0:00:00,-20.917533135799999
2680,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2012-12-16 0:00:00,-28.269799176500001
2681,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2012-12-16 0:00:00,-30.804709859500001
2682,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2012-12-16 0:00:00,-29.002301589900000
2683,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2012-12-16 0:00:00,-26.520142798999998
2684,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2012-12-16 0:00:00,-22.643123975599998
2685,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2012-12-16 0:00:00,-29.160683245800001
2686,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2012-12-16 0:00:00,-25.337879757800000
2687,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2012-12-16 0:00:00,-28.499387413499999
2688,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2013-01-16 0:00:00,-19.446238852000000
2689,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2013-01-16 0:00:00,-22.288298620900001
2690,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2013-01-16 0:00:00,-20.015412918700001
2691,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2013-01-16 0:00:00,-18.201688510099999
2692,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2013-01-16 0:00:00,-14.954590181500000
2693,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2013-01-16 0:00:00,-23.154100731700002
2694,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2013-01-16 0:00:00,-17.829607984399999
2695,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2013-01-16 0:00:00,-19.536542633600000
2696,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2013-02-15 0:00:00,-12.347441892000001
2697,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2013-02-15 0:00:00,-15.658971200200000
2698,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2013-02-15 0:00:00,-12.791169660400000
2699,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2013-02-15 0:00:00,-12.803352133800001
2700,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2013-02-15 0:00:00,-8.027906665770001
2701,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2013-02-15 0:00:00,-17.206261031000000
2702,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2013-02-15 0:00:00,-9.009062973570000
2703,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2013-02-15 0:00:00,-11.177415709000000
2704,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2013-03-16 0:00:00,-13.537295264300001
2705,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2013-03-16 0:00:00,-17.286570622900001
2706,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2013-03-16 0:00:00,-16.219779003199999
2707,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2013-03-16 0:00:00,-13.565225362400000
2708,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2013-03-16 0:00:00,-12.085671803400000
2709,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2013-03-16 0:00:00,-15.657004550900000
2710,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2013-03-16 0:00:00,-13.900295206499999
2711,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2013-03-16 0:00:00,-14.622827553500001
2712,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2013-04-16 0:00:00,-7.584437874340000
2713,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2013-04-16 0:00:00,-11.391670435300000
2714,Pelly,3,52274.000000000000000,52274.000000000000000,*,StdTime,2013-04-16 0:00:00,-10.074992408000000
2715,White Donjek,4,35813.000000000000000,35813.000000000000000,*,StdTime,2013-04-16 0:00:00,-9.074986978809999
2716,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,*,StdTime,2013-04-16 0:00:00,-5.828793039380000
2717,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,*,StdTime,2013-04-16 0:00:00,-10.345631020900001
2718,Teslin,7,35505.000000000000000,35505.000000000000000,*,StdTime,2013-04-16 0:00:00,-5.831000986580000
2719,Carmacks,8,14510.000000000000000,14510.000000000000000,*,StdTime,2013-04-16 0:00:00,-7.981622838880000
2720,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,*,StdTime,2013-05-16 0:00:00,5.671204540500000
2721,Stewart,2,54143.000000000000000,54143.000000000000000,*,StdTime,2013-05-16 0:00:00,2.874575229650000
