"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"cov.eff[1,20,8]",0.042458240081408,0.0547205985503782,-0.075375989291627,0.009453108655421,0.0450215501008903,0.0785630043751551,0.144410721197957,1.00131627420013,4800
"cov.eff[2,20,8]",0.149732977572452,0.127363474003737,-0.0745007064881506,0.069252669629944,0.13654676042118,0.215085389740788,0.443471632203291,1.00131856632342,4800
"cov.eff[3,20,8]",0.14798534701098,0.118435165076032,-0.0492030625848986,0.0719284440630182,0.131332605661052,0.206138275440888,0.42956545030206,1.0010405684509,14000
"cov.eff[4,20,8]",0.0563388648963994,0.0446344341452367,-0.0325001876702388,0.0274528930181029,0.0561455166020894,0.084941743299145,0.145110767747364,1.00129405860236,5100
"cov.eff[5,20,8]",0.100367178837588,0.0778477206429647,-0.0479575663815702,0.0495672018615056,0.0980435107553582,0.147806043055703,0.26382826592929,1.00210324889301,1700
"cov.eff[6,20,8]",-0.00280972073381903,0.00600674492653229,-0.0130604077346919,-0.00681255507097654,-0.00342968460039949,0.000450850252461928,0.0109153589626917,1.00120461190454,6500
"cov.eff[7,20,8]",0.0200109972683847,0.0153631355325709,-0.0042190037415442,0.00987180943509687,0.0176205009171018,0.0277650903557565,0.0576424472752271,1.0013462534538,4500
"cov.eff[8,20,8]",0.0980823534626518,0.0978386057379762,-0.102925416147683,0.0408444874061458,0.0985430665531205,0.155303789635398,0.296728495300448,1.00161227496477,2800
"cov.eff[1,21,8]",0.0198797848622208,0.0256212627896892,-0.0352925238545335,0.00442613179417338,0.021079977136436,0.0367847471330234,0.0676159460144617,1.00131627420013,4800
"cov.eff[2,21,8]",0.0124288981295687,0.0105720708255765,-0.00618408654215185,0.00574846229592119,0.01133434866996,0.0178536114193903,0.0368112878630309,1.00131856632342,4800
"cov.eff[3,21,8]",0.0446671787356115,0.0357478952739845,-0.0148512135505962,0.0217105323738498,0.0396407961285556,0.0622197763450574,0.129657950160849,1.0010405684509,14000
"cov.eff[4,21,8]",0.0129665293727039,0.0102727256298558,-0.00747999873301445,0.00631835136081484,0.0129220297836201,0.0195495527196435,0.0333976028049522,1.00129405860236,5100
"cov.eff[5,21,8]",-0.0302470216255519,0.0234604749984846,-0.0795082551628572,-0.0445433719715034,-0.0295467524783285,-0.0149377539947508,0.0144526683349292,1.00210324889301,1700
"cov.eff[6,21,8]",-0.0259082878749271,0.055387880679632,-0.120429336368387,-0.0628182138595497,-0.031624942250605,0.0041572665883383,0.100649953876091,1.00120461190454,6500
"cov.eff[7,21,8]",-0.0219476182711964,0.0168499465366594,-0.0632209585582724,-0.0304521357042097,-0.0193257748571486,-0.010827181785178,0.00462730979182409,1.0013462534538,4500
"cov.eff[8,21,8]",0.0129252096037527,0.0128930887347009,-0.0135634243092346,0.00538245201348373,0.0129859219852492,0.0204658020778324,0.0391026302057981,1.00161227496477,2800
"cov.eff[1,22,8]",0.0378714902781494,0.0488091501682997,-0.0672331457966799,0.00843189241606912,0.0401578867537587,0.0700758686820545,0.128810078171465,1.00131627420013,4800
"cov.eff[2,22,8]",0.0123346501903433,0.0104919031487424,-0.00613719281058262,0.00570487188915645,0.0112484006644756,0.0177182280518168,0.036532149037919,1.00131856632342,4800
"cov.eff[3,22,8]",0.107408328546973,0.0859606939399047,-0.035711770241982,0.0522059386813483,0.0953217054437545,0.14961594550992,0.311780240073694,1.0010405684509,14000
"cov.eff[4,22,8]",0.0237216919138172,0.018793497126502,-0.0136843268048149,0.0115591443227682,0.0236402818840248,0.0357650419274535,0.0610994369909723,1.00129405860236,5100
"cov.eff[5,22,8]",0.0176657006545059,0.0137020343247824,-0.00844104638216781,0.00872435950186229,0.0172567101335356,0.0260154498889948,0.0464366063097784,1.00210324889301,1700
"cov.eff[6,22,8]",-0.00528389628892342,0.0112961465685144,-0.0245611028635453,-0.01281153462134,-0.00644978609941663,0.000847858631347242,0.020527173402333,1.00120461190454,6500
"cov.eff[7,22,8]",-0.0603001885800372,0.046294542814131,-0.173697012412396,-0.083666004344472,-0.0530967804315595,-0.0297472416081431,0.0127133454581464,1.0013462534538,4500
"cov.eff[8,22,8]",0.0323074189353352,0.0322271306920619,-0.0339026789344232,0.013453795909698,0.032459173560885,0.0511556301094114,0.097739618486761,1.00161227496477,2800
"cov.eff[1,23,8]",0.0341857096873834,0.0440588797928585,-0.060689790306481,0.00761127233530865,0.036249586381207,0.0632558498559562,0.116273848872525,1.00131627420013,4800
"cov.eff[2,23,8]",-0.139109130364501,0.118326786764717,-0.412006453737122,-0.199824661247207,-0.126858501074615,-0.0643390574596712,0.0692147358526471,1.00131856632342,4800
"cov.eff[3,23,8]",0.059351678286592,0.0475001475307585,-0.0197336047131564,0.0288479498674057,0.0526728538816501,0.0826747570191036,0.172283478900592,1.0010405684509,14000
"cov.eff[4,23,8]",0.0314758068830651,0.0249366903659457,-0.0181574412734963,0.0153375819801879,0.0313677856514684,0.0474558710636296,0.0810715393479869,1.00129405860236,5100
"cov.eff[5,23,8]",0.00634178426784752,0.00491887343830023,-0.0030302390036791,0.00313194516979682,0.00619496135364136,0.0093392486408356,0.016670209979612,1.00210324889301,1700
"cov.eff[6,23,8]",-0.0246906957783951,0.052784858585515,-0.114769610459032,-0.0598659940493142,-0.0301386888971025,0.00396189069296561,0.095919784559328,1.00120461190454,6500
"cov.eff[7,23,8]",-0.170331008781911,0.13076901356887,-0.490645021903005,-0.236332841676445,-0.149983414429541,-0.0840275592980764,0.0359116116860022,1.0013462534538,4500
"cov.eff[8,23,8]",-6.67462467914204e-05,6.65803734695466e-05,-0.000201927387324695,-0.000105686137258057,-6.70597677108401e-05,-2.77951755869904e-05,7.00420104613294e-05,1,1
"cov.eff[1,24,8]",-0.0218837553485675,0.0282039997161357,-0.0744319332677691,-0.0404928127943572,-0.0232049323272017,-0.00487230551012039,0.0388501667909807,1.00131627420013,4800
"cov.eff[2,24,8]",-0.0544775827045267,0.0463388513409952,-0.161348975437133,-0.078254852725876,-0.0496800207574888,-0.025196306775166,0.0271057082084007,1.00131856632342,4800
"cov.eff[3,24,8]",-0.0958379032164184,0.0767006877183258,-0.278194110989323,-0.13349875842395,-0.08505329618594,-0.0465821204589103,0.0318647652974251,1.0010405684509,14000
"cov.eff[4,24,8]",-0.15284537816931,0.121091665209213,-0.393680458659761,-0.230443991031633,-0.152320830981209,-0.0744787425680228,0.0881718771609233,1.00129405860236,5100
"cov.eff[5,24,8]",-0.163586433973032,0.126882424716935,-0.430008352376824,-0.240906078891317,-0.159799134382555,-0.0807885793787844,0.078165067079159,1.00210324889301,1700
"cov.eff[6,24,8]",-0.0299280670606733,0.0639815419425224,-0.139114451418206,-0.0725647223813552,-0.036531684263937,0.00480228388095425,0.116266215035091,1.00120461190454,6500
"cov.eff[7,24,8]",-0.0796198197328475,0.0611268926395358,-0.229347953001056,-0.110471830031388,-0.0701085052287036,-0.0392779868548191,0.0167865855383765,1.0013462534538,4500
"cov.eff[8,24,8]",-0.0623436241043016,0.0621886918867622,-0.188608135092215,-0.0987150159145559,-0.0626364649948197,-0.0259617890444611,0.0654219972151599,1.00161227496477,2800
"cov.eff[1,25,8]",0.0106844406417584,0.0137702124716428,-0.0189680561854673,0.00237883572459155,0.0113294870143135,0.0197700553596925,0.0363403611575681,1.00131627420013,4800
"cov.eff[2,25,8]",-0.132680537438429,0.112858599720722,-0.392966569244633,-0.190590246508342,-0.120996041432437,-0.0613657831061356,0.0660161437824041,1.00131856632342,4800
"cov.eff[3,25,8]",-0.0117171358085818,0.0093774210875399,-0.0340119939002502,-0.0163215495146863,-0.0103986104550696,-0.0056951270149999,0.00389578413099666,1.0010405684509,14000
"cov.eff[4,25,8]",-0.0268268379414833,0.0212535473269821,-0.0690972929092784,-0.0404466505696118,-0.0267347714192476,-0.0130722248908603,0.0154755916595155,1.00129405860236,5100
"cov.eff[5,25,8]",-0.0621935864201437,0.0482391654073891,-0.163483981986797,-0.0915895815611153,-0.0607537008583729,-0.0307148421254991,0.0297174144356335,1.00210324889301,1700
"cov.eff[6,25,8]",-0.0398728216966536,0.0852418770841182,-0.185340593683538,-0.0966771502854903,-0.0486707454237319,0.0063980279292282,0.154900149483114,1.00120461190454,6500
"cov.eff[7,25,8]",-0.184219530496362,0.141431712613024,-0.530651442868386,-0.255603048709997,-0.162212825404141,-0.090879033907834,0.0388397878429378,1.0013462534538,4500
"cov.eff[8,25,8]",0.0388620465106731,0.0387654691440134,-0.0407809577181967,0.0161833430096746,0.0390445895769617,0.0615342401871792,0.117569330040588,1.00161227496477,2800
"cov.eff[1,26,8]",0.00728006126403955,0.00938261475482373,-0.0129242714448007,0.00162086817576837,0.00771957674901437,0.0134707299181857,0.0247612452963076,1.00131627420013,4800
"cov.eff[2,26,8]",-0.0613846994106131,0.0522140726402628,-0.181806127689946,-0.0881766475956458,-0.0559788630389812,-0.0283909021081187,0.030542393184164,1.00131856632342,4800
"cov.eff[3,26,8]",-0.00230817000611734,0.00184726732220163,-0.00670005583713595,-0.00321519795098437,-0.00204843241128181,-0.00112188862293663,0.000767434314014555,1.0010405684509,14000
"cov.eff[4,26,8]",0.047862842679558,0.0379193102934008,-0.0276106267383489,0.0233226832319118,0.0476985830870025,0.0721624992610421,0.123279264865804,1.00129405860236,5100
"cov.eff[5,26,8]",0.0486562129754246,0.0377391824610785,-0.0232489703374113,0.024029292825615,0.0475297402539373,0.0716537257823143,0.127899224075679,1.00210324889301,1700
"cov.eff[6,26,8]",-0.00532480401234099,0.0113836009041488,-0.0247512539845805,-0.0129107210334471,-0.00649972009725275,0.000854422720513991,0.0206860939954278,1.00120461190454,6500
"cov.eff[7,26,8]",-0.149303107434747,0.114625165562234,-0.43007334331767,-0.207156805466677,-0.131467487911584,-0.0736540915425645,0.0314782097285359,1.0013462534538,4500
"cov.eff[8,26,8]",-0.0537694535159844,0.0536358292554638,-0.162668701062529,-0.0851386574939447,-0.054022019754738,-0.0223912425572581,0.0564244554069914,1.00161227496477,2800
"cov.eff[1,27,8]",0.0132122963815709,0.0170281378794394,-0.0234557510783679,0.00294164979620308,0.0140099557200247,0.0244474970333433,0.0449382085900283,1.00131627420013,4800
"cov.eff[2,27,8]",-0.0587942685238195,0.0500106416909986,-0.174133919255299,-0.0844555979917736,-0.0536165581451546,-0.0271928076247874,0.0292535058975844,1.00131856632342,4800
"cov.eff[3,27,8]",0.0148218755636982,0.0118621965929691,-0.00492806676955735,0.00720418925877428,0.0131539748892837,0.0206463405277112,0.0430242978743614,1.0010405684509,14000
"cov.eff[4,27,8]",-0.0242597228511146,0.0192197518350955,-0.0624852313715768,-0.0365762277020863,-0.0241764663630345,-0.0118213169062808,0.0139947005843846,1.00129405860236,5100
"cov.eff[5,27,8]",-0.0600353910225148,0.046565205908344,-0.157810882913101,-0.0884113082893245,-0.0586454712943838,-0.0296489986080286,0.0286861829091036,1.00210324889301,1700
"cov.eff[6,27,8]",-0.0461160353501696,0.0985888946318523,-0.214360885596637,-0.111814682041766,-0.056291521918257,0.00739981946601044,0.179154132197005,1.00120461190454,6500
"cov.eff[7,27,8]",-0.27203110247317,0.208847697109667,-0.783596053271429,-0.377440866062009,-0.239534503269443,-0.134198169537365,0.0573534753794577,1.0013462534538,4500
"cov.eff[8,27,8]",0.03954834441445,0.0394500615060022,-0.0415011433056522,0.0164691384162699,0.0397341111638688,0.0626209256256149,0.119645586748611,1.00161227496477,2800
"cov.eff[1,28,8]",-0.00165355780919344,0.0021311216122766,-0.00562414917128661,-0.00305967626423408,-0.00175338722491985,-0.000368156136673461,0.00293555633676462,1.00131627420013,4800
"cov.eff[2,28,8]",0.0974960300701785,0.0829305159933942,-0.0485098422390195,0.0450926741065716,0.0889100535890105,0.140049119210744,0.28875885786511,1.00131856632342,4800
"cov.eff[3,28,8]",-0.014069074636847,0.0112597173351113,-0.0408390999769867,-0.0195977158635416,-0.012485886397657,-0.00683828952308227,0.00467777096753391,1.0010405684509,14000
"cov.eff[4,28,8]",0.028462119781593,0.0225490984484947,-0.0164189363079217,0.0138690676652671,0.0283644411662652,0.0429121544547145,0.0733092521622381,1.00129405860236,5100
"cov.eff[5,28,8]",0.0391813641288562,0.0303902124622751,-0.0187216866399196,0.0193500565371758,0.038274250007498,0.0577005596897581,0.102993343786095,1.00210324889301,1700
"cov.eff[6,28,8]",-0.020485573641437,0.0437949629857167,-0.0952229669005448,-0.0496700960038627,-0.0250057080772182,0.00328713310789276,0.079583492822437,1.00120461190454,6500
"cov.eff[7,28,8]",-0.233371541407772,0.179167413398082,-0.67223570073586,-0.323801050329762,-0.205493179787588,-0.115126665275803,0.0492027155450611,1.0013462534538,4500
"cov.eff[8,28,8]",-0.0103862995747476,0.0103604882356048,-0.0314216669538632,-0.0164456869895667,-0.010435086170977,-0.00432517233937266,0.0108991492172183,1.00161227496477,2800
"deviance",323.742566269524,11.2467946701016,303.124052054435,315.913477772097,323.251230243549,330.891328962318,347.407997655642,1.00104051347163,14000
"dist.coef[1]",-0.0833104052214268,0.0794799355354836,-0.24497985197965,-0.121624015819297,-0.0826267046659434,-0.043207933561876,0.0735340917985209,1.0013545359613,4400
"dist.coef[2]",-0.154222451687664,0.106020681700012,-0.371810650064455,-0.202944914779956,-0.152945932349069,-0.10381724450896,0.0543628848429671,1.0017468040474,7300
"dist.coef[3]",0.163723329215005,0.0932830068031372,-0.0381728199688049,0.120499353272218,0.165434016203707,0.209538953785048,0.347271747426408,1.00141095488757,3900
"dist.coef[4]",-0.0802981168156179,0.177072427853308,-0.462070595306749,-0.158444592706946,-0.0760416330763938,0.00304227840402423,0.27727427154695,1.00090980443939,15000
"dist.coef[5]",-0.202999296871888,0.0887916152545293,-0.383886559990441,-0.247857449544162,-0.202877202814287,-0.157636084798896,-0.0247085005467106,1.00117185302844,15000
"dist.coef[6]",0.201767659584976,0.172489214222994,-0.132017262637844,0.126229952306499,0.19838258643742,0.270788856519989,0.573120343560785,1.00099980853419,15000
"dist.coef[7]",0.0327142898722799,0.0864079223554518,-0.141346006834559,-0.0107220507102016,0.0329152839265425,0.0750548872463368,0.209274956090028,1.00106648067573,12000
"dist.coef[8]",-0.0757205408038431,0.105175789381489,-0.29437245624027,-0.12175157038926,-0.0721097323679939,-0.0249057775765275,0.123085968758033,1.00107563479586,11000
"exp.alpha[1]",5.71293395750439,1.12034977717556,3.80975934804644,4.93224161169008,5.61008219659538,6.37761754557068,8.22653635380212,1.00092599241502,15000
"exp.alpha[2]",10.3683844129596,3.24913099091737,5.33543270912173,8.04648694461975,9.93172970566949,12.1772011831451,18.1148510577527,1.00114048069108,8300
"exp.alpha[3]",7.88612959868234,2.07129816240945,4.65718848552945,6.42870372295486,7.62893998718454,9.02527489595827,12.7150161940137,1.00093237023856,15000
"exp.alpha[4]",4.19599166590036,1.1133489012637,2.43561076369431,3.41544486169175,4.06221206020365,4.8052515389431,6.7439349547978,1.00099127881051,15000
"exp.alpha[5]",2.65065185546465,0.456958417709785,1.89404955840187,2.32753083831714,2.60535475578338,2.9269484740269,3.67375060537528,1.00126578021169,5500
"exp.alpha[6]",3.66945385691555,0.812250211408061,2.33527509548285,3.10381442668583,3.58517838302784,4.13282273380125,5.53115863089388,1.00117537341765,7200
"exp.alpha[7]",3.93285700367396,1.22873165158017,2.07032590772069,3.06656173239023,3.75363219916781,4.58919241650551,6.80075442947768,1.00096722000285,15000
"exp.alpha[8]",5.48624364998047,1.58765237258123,3.01161156033656,4.36548664125317,5.2611593677657,6.3798782859566,9.21779135508259,1.00116457677088,7500
"mu.coef[1]",-0.082705551122146,0.044331931782581,-0.17014939224359,-0.111350998027197,-0.0826337394446441,-0.0544353772916727,0.00436038121015244,1.00099402963297,15000
"mu.coef[2]",-0.154841183135447,0.0533511425733399,-0.26179646282173,-0.18831119474511,-0.153760462229407,-0.120937679183279,-0.0526283826651603,1.00114627754423,8100
"mu.coef[3]",0.162870311025385,0.0499227277042514,0.0613866783947802,0.132557388509123,0.163638265463311,0.195310625262468,0.258143011631173,1.00221697901143,1500
"mu.coef[4]",-0.0794412401878702,0.0756193002143573,-0.234805093041004,-0.123282749815649,-0.0773400117251968,-0.0330848439700305,0.0651838157966093,1.00106166012693,12000
"mu.coef[5]",-0.203657379282949,0.0515646189038873,-0.302584077555235,-0.23647528436355,-0.20343416317421,-0.171334426563737,-0.105860962562216,1.00115795742634,15000
"mu.coef[6]",0.202016444666923,0.083573561299393,0.0446225881786804,0.151513316123663,0.200153341360974,0.2494763348841,0.375766763299443,1.00094940377837,15000
"mu.coef[7]",0.0331020819174004,0.0469934071403716,-0.059991629619,0.00226160323532503,0.0327866370801051,0.0640694961172954,0.125474572798961,1.00105058544586,13000
"mu.coef[8]",-0.0760624593620855,0.0516703230381412,-0.184733639957611,-0.107023702171814,-0.0746709009106765,-0.042736307740295,0.0202652865622056,1.00172637930612,2400
"pred.rec[1,1]",14.5587367037389,2.16367336505027,10.7655446013433,13.0680821501776,14.3878519907972,15.8869448841635,19.1514151432699,1.0011288770448,8700
"pred.rec[2,1]",21.2210542836924,5.57684005076525,12.3960276513373,17.2935309931943,20.4973433994515,24.3444710772823,34.194863714693,1.00127507642354,5300
"pred.rec[3,1]",25.5705928420131,4.99550750530014,17.1698141804656,22.0230595729899,25.0632887697324,28.5542254829916,36.5806098733215,1.00094146998578,15000
"pred.rec[4,1]",14.7104693240196,1.97074218251698,11.1819290119348,13.3457962750505,14.5758424606453,15.9102067505462,18.9940793559339,1.00097716915676,15000
"pred.rec[5,1]",7.43025133135435,0.902911296766308,5.81473073255248,6.80264668528126,7.37254247960112,7.99339615788325,9.35359767921928,1.00102820952943,15000
"pred.rec[6,1]",15.4214634386664,2.48174884989083,11.1013263690071,13.7150921834447,15.2095075270666,16.8952160100391,20.9447875761128,1.00149104127012,3400
"pred.rec[7,1]",10.5440415428563,2.1218120277978,6.88016792567333,9.08783999261528,10.3466060396372,11.7918438446287,15.2595356551033,1.00095939287673,15000
"pred.rec[8,1]",8.85898946316665,1.63617261770391,6.05280787598366,7.72154573766185,8.71710122454894,9.86476808033218,12.421449605442,1.00110979402622,9500
"pred.rec[1,2]",30.7111950434726,5.938281696617,20.5046843689139,26.6391526418178,30.205731092384,34.1569037771044,44.1300431704849,1.00133874065913,4500
"pred.rec[2,2]",25.1805667719472,5.82839313649851,15.5033523950068,21.0962865934886,24.6059093262432,28.4927459027047,38.4626608434057,1.00160584132114,2800
"pred.rec[3,2]",41.7448338696321,8.82948574725468,26.3774258205317,35.6912485161816,40.9818387009652,47.0286720087875,61.0785935116893,1.00116737428582,7400
"pred.rec[4,2]",26.351402716802,4.4496907913527,18.59223057629,23.2969174015026,26.0015747772981,29.0506498793106,36.1087884114625,1.00104685071567,13000
"pred.rec[5,2]",15.6351224607902,2.49209331854611,11.3797961088543,13.9152345157493,15.4275001465422,17.1122832023903,21.1749755910749,1.00135153230522,4400
"pred.rec[6,2]",22.0254973929476,3.95680954911148,15.2268471611475,19.3123297938817,21.7010257348844,24.3641466068275,30.7232599262559,1.0015421542179,3100
"pred.rec[7,2]",18.8952683654304,4.30475693198919,11.7641328370607,15.9348796358918,18.4723356994106,21.3318050467698,28.6903859164803,1.00188864179114,2000
"pred.rec[8,2]",13.9577085938384,2.2826031847014,10.00327931867,12.3852883763498,13.7602330472245,15.3258715785268,18.9417950968173,1.00138398869974,4100
"pred.rec[1,3]",16.6181474978983,2.87695274535293,11.7074523927966,14.6098056950061,16.3955795552804,18.3343285711679,23.0470435427745,1.00137619067527,4200
"pred.rec[2,3]",25.9277756808543,5.5343477164463,16.7845851017212,22.0662572090481,25.3642237769662,29.1559518296459,38.4242988023234,1.00117889588881,7100
"pred.rec[3,3]",28.7328549984615,5.22364691083302,19.7546333888784,25.1116476045491,28.298368400078,31.8342186581023,40.2342658602219,1.00108837141501,11000
"pred.rec[4,3]",18.183876167438,2.54059827279927,13.5981168497932,16.4286616658339,18.0269473462115,19.7779904552256,23.6389507014119,1.00119073581497,6800
"pred.rec[5,3]",8.09938249193572,1.04076302693234,6.25159240790618,7.38561364054364,8.02810034510482,8.73987637780673,10.375063239544,1.00126533200266,5500
"pred.rec[6,3]",11.5318452120653,2.50812342081557,7.43869338168178,9.8053116007152,11.2709053304915,12.9397548227007,17.2449357371443,1.00104337888691,14000
"pred.rec[7,3]",10.7685427761457,3.0705882449957,6.01258188841146,8.61298558734781,10.345591948115,12.4566281606089,17.9596719327207,1.00160426832979,2800
"pred.rec[8,3]",10.2829237148285,2.23392642321407,6.55659865486233,8.73776404020856,10.0473281472392,11.5701145624023,15.3680998401807,1.00089958292938,15000
"pred.rec[1,4]",16.6982436372284,2.78732745789287,11.9396661436199,14.7489447920495,16.4683669367493,18.3921335403532,22.8970544512232,1.00101582388717,15000
"pred.rec[2,4]",24.2138740790237,7.49209253530571,12.7138463459778,18.8916815917344,23.1186433696539,28.4107874244762,41.65090813531,1.00090606766905,15000
"pred.rec[3,4]",23.8023460807249,4.98243609440893,15.4886099342196,20.3619452664973,23.2914800691417,26.7284415445001,34.9433467917102,1.00097578933241,15000
"pred.rec[4,4]",19.3769631212025,3.25086765372434,13.6912966536911,17.1125528617247,19.09538541106,21.312162622345,26.5708855433975,1.0009398985324,15000
"pred.rec[5,4]",15.915478350622,3.87995979323608,9.80408164903388,13.148424387767,15.4180073915691,18.1134504379109,24.9635551381837,1.00100818816529,15000
"pred.rec[6,4]",12.3263933401221,1.90787294703644,8.97330395939374,11.0302507479326,12.18153087979,13.4865281407335,16.4907877054834,1.00096324328211,15000
"pred.rec[7,4]",5.28345185131402,1.26957807831106,3.21415590650423,4.38715734718254,5.1547295020584,6.01815147733601,8.14674615241228,1.00094957711865,15000
"pred.rec[8,4]",12.6222599376542,2.52867538157336,8.33384457662481,10.8636495281454,12.3944281771142,14.0947180628436,18.3471670051103,1.00101190427501,15000
"pred.rec[1,5]",16.2998111703915,2.73412582411887,11.6403279203769,14.3964987506026,16.0749324393827,17.9138721186974,22.2986742488125,1.00094015369924,15000
"pred.rec[2,5]",19.244155195123,6.0601976886751,10.0652155124345,14.9409944460933,18.3722522793819,22.5530096732547,33.4825483048923,1.00092337899332,15000
"pred.rec[3,5]",20.4900859222044,4.37800051923256,13.2414351833077,17.4383412204857,20.0468944225284,23.0179096802908,30.4289286076713,1.00095881482542,15000
"pred.rec[4,5]",17.9539045689918,3.05468801627302,12.7264097414603,15.8189504158395,17.6810371761048,19.7801714702181,24.8024071841464,1.00096715039475,15000
"pred.rec[5,5]",12.7183036195679,2.84496927855266,7.98597405503416,10.7159534669749,12.4224231916888,14.4255457247347,19.0696614581913,1.00090807254017,15000
"pred.rec[6,5]",16.7544498446534,2.97895422273429,11.7110230448522,14.6698952995634,16.4759801497148,18.5646976302686,23.3524281803642,1.00092934140545,15000
"pred.rec[7,5]",6.879554133939,1.6920817934638,4.13324119516448,5.70973731557544,6.68769246431315,7.83450097927315,10.7227035461844,1.00091107225044,15000
"pred.rec[8,5]",12.2766984022073,2.65380697852129,7.97570752042831,10.4413032284434,11.973450568749,13.7702738043869,18.3819620551479,1.00094319230389,15000
"pred.rec[1,6]",13.3781863754971,2.81792287476351,8.74216693103381,11.4048321643259,13.0941643921383,14.9958472025912,19.7321694029884,1.00108392915671,11000
"pred.rec[2,6]",13.4577266486096,3.85381069121968,7.35464423372476,10.7241375602077,12.9488703513936,15.6614937561843,22.3382625049981,1.00092691519306,15000
"pred.rec[3,6]",12.9508012636814,3.34453609052589,7.70131835624172,10.6001230154981,12.5130398980453,14.8349986150573,20.7005397007703,1.00100872114702,15000
"pred.rec[4,6]",9.42222793522959,1.78466201132358,6.36462085973613,8.18925843173831,9.25413755280597,10.4749429863235,13.4334606368851,1.00113574294471,8400
"pred.rec[5,6]",9.86795812005659,2.85640088830262,5.39424166909414,7.83501275012482,9.48933542349947,11.4742471376424,16.5495547337328,1.00095192291119,15000
"pred.rec[6,6]",12.6576635694161,2.4022427828565,8.71142794729839,10.9852212506239,12.4013231042943,14.0365903919349,18.1297132066131,1.00090291440177,15000
"pred.rec[7,6]",2.90838296025375,0.870998827412864,1.53867369414816,2.28957655905909,2.79244408863242,3.40216509330007,4.91349850235611,1.00099191792418,15000
"pred.rec[8,6]",7.60222167988571,1.79688171217682,4.7498652404691,6.32909587039504,7.39888567378054,8.60254854111535,11.74486816655,1.00191911242271,2000
"pred.rec[1,7]",26.0902366389981,6.34365372368564,16.092928702389,21.7387267746124,25.2252186438922,29.4987608686078,40.6370236989658,1.00094634509039,15000
"pred.rec[2,7]",12.7379580099355,3.09523271007784,7.85573373018669,10.5957599746339,12.3601449271692,14.4242469731649,19.8415636243266,1.00107749650843,11000
"pred.rec[3,7]",28.9895979184289,5.39629772964693,20.1037265775244,25.2449443737581,28.4359413009572,32.0312739608763,41.3876860950567,1.00090210383631,15000
"pred.rec[4,7]",23.9842440882224,5.7514416825617,14.351377131855,20.0191592391626,23.4027699366814,27.2689015662185,36.7898024712612,1.0009072617443,15000
"pred.rec[5,7]",12.3119726481675,3.04952051007265,7.60606740132929,10.1875218612357,11.8901600155069,13.9683727677567,19.4692824180902,1.00093894358194,15000
"pred.rec[6,7]",18.2324054067351,4.73587870318276,10.80755808496,14.9360869699027,17.6621685677967,20.792007420191,29.0578915592808,1.00104412257757,14000
"pred.rec[7,7]",11.3538825915279,3.94811705782061,5.55578529303564,8.59854452670455,10.7433246389156,13.4160832500636,20.647743681473,1.00107160701825,12000
"pred.rec[8,7]",8.19092460650831,1.61268509329209,5.53432673188011,7.0844081244067,8.01729078864153,9.10007569353039,11.8877737383018,1.00108313000868,11000
"pred.rec[1,8]",10.7448137328383,2.18719386595831,7.13845494508644,9.22373220176395,10.5027244817947,11.9999849199095,15.6682397944041,1.00097081084523,15000
"pred.rec[2,8]",14.891832247572,4.60661544035741,7.66408989801523,11.6523708712992,14.3337653290282,17.4717944653336,25.4180640799193,1.00099509263293,15000
"pred.rec[3,8]",15.3539220457477,3.8881629411123,8.7825530256506,12.653841125269,14.9726378975655,17.6241432519186,24.2194312513869,1.00092276995091,15000
"pred.rec[4,8]",11.7776200357786,2.02158865175394,8.23373867900401,10.3899765549372,11.6397031685308,12.9968618332617,16.2441559845995,1.00093401190979,15000
"pred.rec[5,8]",10.158266746865,2.17338538020862,6.59445666528284,8.65340218360136,9.92683467998157,11.3872530903272,15.1419353358139,1.00105085917872,13000
"pred.rec[6,8]",12.56203500881,2.26026780480408,8.79263321616283,11.0055898143084,12.3313165622594,13.8583939640923,17.7206344365396,1.00118279716483,7000
"pred.rec[7,8]",4.08059467343713,1.37558517732497,2.08070975296747,3.14435999540124,3.858776233105,4.76887025809442,7.3293638130416,1.00090108937174,15000
"pred.rec[8,8]",6.05253576800322,1.55512263890503,3.58994970419937,4.9682853036622,5.85140518874141,6.90493077154201,9.55919663721336,1.00107743395816,11000
"pred.rec[1,9]",16.8513165479541,2.64246358700622,12.1999793506888,15.0243314514975,16.6599381364894,18.462934057828,22.6335737256977,1.00102085758627,15000
"pred.rec[2,9]",20.8948390250729,4.87287232455243,13.0261145797069,17.484935374425,20.3260029906764,23.6956916185566,31.9663170247496,1.00102770087511,15000
"pred.rec[3,9]",22.104020165028,4.94163850649237,13.6027012368642,18.6315103583765,21.679296610446,25.108485635696,33.1391538611682,1.0009929357887,15000
"pred.rec[4,9]",21.9870526255116,3.8536764125547,15.3729054046448,19.2968814894986,21.6541702250704,24.2887081317343,30.4870984213928,1.00100334770006,15000
"pred.rec[5,9]",11.3519661548145,1.91196512882631,8.12908289996651,10.012602423754,11.1697726071234,12.5180761419679,15.5863379107866,1.00127969495429,5300
"pred.rec[6,9]",16.4894406277054,1.91822518317332,13.091563385151,15.1722886372276,16.3812276324351,17.6667713039931,20.6076921940448,1.00099608690977,15000
